StudentID,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,Salary Package,IsAnomaly,PlacementStatus,Embedding_Gender_1,Embedding_Gender_2,Embedding_Gender_3,Embedding_City_1,Embedding_City_2,Embedding_City_3,Embedding_CollegeTier_1,Embedding_CollegeTier_2,Embedding_CollegeTier_3,Embedding_Stream_1,Embedding_Stream_2,Embedding_Stream_3,Embedding_Specialisation_1,Embedding_Specialisation_2,Embedding_Specialisation_3,Embedding_Hostel_1,Embedding_Hostel_2,Embedding_Hostel_3,Embedding_HistoryOfBacklogs_1,Embedding_HistoryOfBacklogs_2,Embedding_HistoryOfBacklogs_3,Embedding_CGPA_Tier_1,Embedding_CGPA_Tier_2,Embedding_CGPA_Tier_3
739,6.67,6.87,6.68,7.14,6.94,6.73,7.14,6.92,9.98,81.8,3,5,1.0,1,0,98.8,3.1542109566639414,97.6,67.7,0,8.23,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
740,6.93,7.31,6.77,7.11,6.84,6.84,6.82,7.27,4.2,54.58380785,0,3,2.0,2,0,36.6,3.8,9.2,55.40852962724507,1,8.29,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
741,8.47,8.68,8.99,8.06,8.72,8.73,8.71,8.76,8.67,72.6,2,1,2.0,1,0,76.6,3.0,56.2,41.3,1,18.41,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
742,7.87,7.08,8.07,7.73,7.79,7.78,8.64,8.11,4.03,52.75044379,2,2,3.0,3,0,34.7,3.4,4.2,74.5,0,10.28,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
743,7.52,8.0,7.52,7.88,8.12,7.62,7.44,8.11,7.56,67.2,0,2,1.0,1,0,60.8,2.9,53.9,45.2,1,8.24,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
744,7.05,6.82,6.99,7.03,7.27,7.71,7.43,7.16,7.37,74.0,1,2,1.0,2,0,65.9,3.1,64.7,47.9,0,8.4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
745,8.25,8.08,7.82,8.39,7.97,8.38,8.32,8.43,8.21,72.9,2,3,2.0,2,2,68.0,4.1,71.9,69.0,1,22.25,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
746,4.45,4.07,4.29,4.49,4.0,4.0,4.09,4.0,4.12,67.0,1,1,0.0,0,0,32.4,1.3,27.8,26.5,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
747,6.13,6.47,6.71,6.74,6.89,6.12,6.63,6.69,4.37,51.17312271,1,2,2.0,2,1,31.3,2.8,2.0,47.5,0,8.41,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
748,6.64,6.46,6.09,6.71,6.08,6.41,6.46,6.69,6.52,78.9,2,1,2.0,2,0,57.3,2.8,57.41127296699558,44.4,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
749,5.06,5.75,5.1,4.97,5.19,4.95,4.72,5.09,5.3,64.9,0,1,0.0,1,0,43.0,1.5,33.5,29.4,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
750,5.9,6.06,6.12,5.83,5.73,5.93,5.48,6.03,5.76,82.9,1,2,1.0,2,0,63.5,3.0,55.3,47.8,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
751,7.99,8.19,8.3,8.05,7.8,8.71,8.56,8.41,8.09,86.6,2,4,1.8044691509931448,4,1,88.5,4.1,67.0,75.8,1,22.17,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
752,5.35,5.89,5.15,5.3,4.91,5.55,5.02,5.21,5.22,56.5,1,1,0.0,1,0,40.9,1.9,28.4,32.0,0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
753,5.25,5.13,4.73,4.39,4.53,4.63,4.97,4.63,4.67,76.0,1,2,1.0,1,0,64.5,3.2,52.4,53.9,0,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
754,8.64,7.95,8.68,8.21,8.09,8.92,8.86,8.96,8.57,100.0,3,3,4.0,3,1,86.6,3.5,83.4,84.2,0,18.93,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
755,10.0,9.97,10.0,10.0,10.0,10.0,10.0,10.0,9.88,91.7,2,3,2.0,3,0,99.4,4.7,73.1,67.8,1,25.97,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
756,5.73,5.69,5.29,5.28,5.74,5.59,5.12,5.81,5.54,85.7,1,3,2.0,1,1,67.1,3.7,54.1,55.40852962724507,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
757,8.12,8.37,7.97,8.69,8.63,8.78,8.63,8.37,8.41,86.1,1,1,1.0,2,1,60.8,3.5,55.2,55.0,0,18.42,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
758,6.26,6.09,6.24,5.98,6.44,6.55,6.5,6.63,6.53,85.6,0,2,2.0,2,1,70.9,3.1,47.4,52.8,1,8.98,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
759,5.35,4.82,4.45,4.59,4.0,4.0,4.0,4.32,4.43,54.7,1,1,0.0,0,0,46.4,1.1,57.41127296699558,35.9,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
760,6.78,6.35,6.21,6.61,6.57,6.35,7.03,6.14,6.68,88.7,1,2,2.0,0,0,76.5,2.4,44.5,51.9,0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
761,8.26,8.24,8.1,8.28,8.52,8.69,8.67,9.06,8.62,81.3,1,4,3.0,4,1,75.2,2.9,71.6,78.6,1,18.79,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
762,9.07,9.42,9.35,8.62,9.64,8.81,9.3,9.24,9.11,81.3,2,4,1.0,2,1,78.7,3.3,71.0,84.7,1,25.72,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
763,5.85,6.34,5.61,5.55,6.17,6.2,6.2,6.3,6.12,75.7,2,4,2.0,3,1,73.3,3.9,78.4,62.5,0,3.75,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
764,8.33,8.78,7.8,8.52,7.64,8.47,8.6,8.55,8.23,76.9,1,2,2.0,2,0,57.6,2.3,57.41127296699558,55.40852962724507,0,18.81,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
765,9.96,10.0,9.96,10.0,9.92,9.46,9.47,10.0,9.82,80.1,2,3,3.0,2,1,71.4,5.0,77.2,76.3,1,25.29,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
766,4.0,4.0,4.0,4.14,4.29,4.0,4.0,4.0,4.01,70.5,1,2,2.0,2,0,68.85926127341149,3.7,51.1,56.5,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
767,6.28,6.24,6.18,6.26,6.57,6.23,6.32,6.75,9.76,77.2,3,5,1.0,1,0,98.6,3.7,97.6,55.40852962724507,1,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
768,4.7,4.43,4.55,4.27,4.9,4.64,4.85,4.03,4.53,62.4,0,1,0.0,1,1,43.4,1.0,27.9,32.7,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
769,10.0,9.81,10.0,9.74,9.85,10.0,10.0,10.0,10.0,84.5,3,2,2.0,3,1,78.6,5.0,72.2,72.7,0,18.97,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
770,4.0,4.03,4.0,4.0,4.0,4.0,4.0,4.12,4.0,62.1,1,0,1.0,1,0,46.1,2.0,26.9,29.2,0,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
771,10.0,9.64,10.0,10.0,10.0,9.54,10.0,10.0,9.73,90.8,3,3,3.0,4,0,68.85926127341149,4.3,88.7,88.0,1,25.88,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
772,4.06,4.45,4.33,4.26,4.41,4.32,4.07,4.0,4.05,60.4,0,1,0.0,1,0,48.9,1.4,28.1,24.2,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
773,8.15,8.06,7.78,7.31,8.18,7.91,8.47,8.36,8.11,91.9,3,4,2.0,2,1,59.6,3.1542109566639414,71.6,62.1,0,18.12,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
774,4.97,5.54,5.37,5.95,5.61,5.16,6.01,6.02,5.49,63.5,1,1,2.0,1,1,75.1,3.1542109566639414,51.2,44.6,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
775,7.92,7.53,7.44,7.51,7.83,7.03,7.56,7.66,7.54,84.3,1,2,2.0,3,1,58.5,3.0,68.9,49.7,0,8.56,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
776,10.0,10.0,9.84,10.0,10.0,10.0,10.0,10.0,9.9,69.7,2,4,3.0,3,1,99.7,2.2,87.9,71.7,1,18.69,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
777,8.53,8.21,8.37,8.52,8.55,8.58,8.86,9.05,8.52,86.1,3,3,4.0,3,2,88.5,3.5,73.5,71.6,0,18.45,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
778,7.58,7.51,7.9,7.49,7.67,7.56,7.35,7.13,7.67,69.4,1,2,2.0,2,1,70.6,1.6,53.1,50.8,0,8.19,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
779,7.81,7.75,7.92,7.54,8.23,8.18,7.95,8.32,7.92,76.3,1,2,2.0,1,1,77.3,2.9,57.41127296699558,52.0,1,8.58,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
780,8.55,8.45,8.64,8.84,8.69,8.76,8.63,8.79,8.64,81.3,1,1,2.0,1,0,60.4,3.4,51.5,49.9,0,18.45,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
781,7.68,6.78,8.31,7.75,7.74,7.51,8.05,8.01,7.53,69.9,1,2,2.0,2,0,71.7,4.7,48.7,48.1,0,8.75,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
782,7.7,7.37,7.39,7.72,7.14,6.72,7.27,7.22,7.3,71.2,0,1,2.0,2,0,54.5,2.4,56.7,55.8,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
783,8.73,8.64,8.43,9.44,9.14,9.28,9.01,9.2,8.87,92.9,2,3,3.0,4,1,68.85926127341149,4.5,90.4,77.9,1,22.76,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
784,8.01,7.66,8.09,8.05,8.66,7.92,8.81,8.81,8.17,73.0,2,3,3.0,3,2,66.4,3.0,91.5,84.5,1,18.44,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
785,7.98,7.8,7.62,9.11,8.34,8.45,8.65,8.58,8.22,77.1,2,3,3.0,1,2,84.2,1.9,72.1,67.1,1,18.63,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
786,5.61,4.83,5.15,5.64,4.39,4.9,5.07,5.35,5.0,56.6,0,0,1.0,0,0,48.9,1.3,28.9,32.2,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
787,9.74,9.68,9.71,9.92,9.75,9.47,9.71,9.71,9.66,70.5,0,1,1.0,1,0,74.1,2.8,57.41127296699558,58.5,0,18.25,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
788,4.45,5.08,4.0,4.38,4.38,4.51,5.15,4.91,4.58,67.2,1,1,1.0,1,1,67.5,3.7,54.0,52.4,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
789,9.57,9.83,9.86,10.0,9.75,9.71,9.61,10.0,9.82,64.6,1,1,2.0,2,0,58.5,3.7,49.3,55.40852962724507,0,18.86,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
790,4.96,4.7,4.97,4.0,4.53,4.25,4.03,4.19,4.25,65.4,0,1,0.0,1,0,59.6,1.9,26.1,29.6,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
791,5.12,5.42,6.13,5.74,5.43,5.91,5.6,5.57,5.62,84.2,2,2,3.0,3,1,99.0,3.8,86.8,55.40852962724507,1,4.7,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
792,9.22,9.08,8.87,9.08,9.4,9.09,9.17,8.93,9.18,75.2,1,2,2.0,1,0,72.7,2.3,65.6,52.5,1,18.42,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
793,6.95,7.08,6.78,6.36,7.38,7.14,7.0,7.18,6.91,62.1,0,2,1.0,2,1,63.8,3.5,59.8,46.1,1,9.41,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
794,6.32,6.56,6.53,6.3,5.7,6.3,6.24,6.09,6.21,72.4,1,2,1.0,2,1,70.9,3.4,67.7,59.7,0,3.25,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
795,9.49,9.3,9.89,9.52,9.76,9.64,9.54,9.77,9.47,95.5,2,4,3.0,4,1,91.1,4.6,48.6,76.8,1,18.94,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
796,5.98,5.33,5.77,5.75,5.56,5.91,5.39,5.47,5.56,65.0,1,0,0.0,1,0,68.85926127341149,3.1542109566639414,28.2,38.3,0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
797,6.03,6.35,6.12,5.65,6.02,5.45,5.77,5.09,5.77,65.1,1,1,0.0,0,0,46.6,1.3,57.41127296699558,29.7,0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
798,5.79,6.66,6.67,5.75,6.33,6.27,6.71,6.85,6.51,83.5,1,2,3.0,2,0,56.0,3.4,55.9,56.4,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
799,6.44,6.69,6.99,6.39,6.42,6.25,6.72,6.98,6.67,74.2,1,2,2.0,3,1,70.5,2.5,64.5,48.2,0,10.98,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
800,5.4,5.71,5.89,6.24,5.55,6.22,5.76,5.79,5.82,53.7,1,1,0.0,0,1,56.8,2.9,21.8,30.1,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
801,8.92,8.21,8.32,8.78,8.88,8.6,8.43,8.23,8.66,78.7,0,2,1.0,2,0,77.7,2.4,45.6,48.9,0,18.94,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
802,8.44,7.92,7.94,8.05,7.99,7.91,8.52,8.31,8.08,94.4,2,4,3.0,3,1,67.1,3.7,85.4,66.7,1,22.79,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
803,4.0,4.0,4.15,4.15,4.38,4.5,4.65,4.06,4.22,66.0,0,2,1.0,2,0,68.85926127341149,3.2,49.9,58.4,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
804,9.41,9.22,9.3,9.43,9.17,9.46,9.63,9.1,9.12,76.1,1,2,2.0,1,0,78.2,2.0,58.6,58.4,1,19.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
805,6.94,6.96,7.26,7.84,7.08,6.86,7.31,7.52,7.22,75.7,2,1,2.0,1,0,70.8,2.4,61.4,57.7,0,12.5,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
806,8.53,8.02,8.22,8.26,8.21,8.49,8.21,8.49,8.37,63.9,1,2,1.0,1,0,64.6,1.6,55.6,48.4,1,18.65,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
807,5.17,5.04,5.47,4.84,5.4,4.68,4.88,4.47,4.88,61.4,0,1,1.0,0,0,35.0,2.5,24.5,34.1,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
808,6.57,6.88,6.72,6.42,6.41,6.24,6.36,6.65,6.36,66.1,0,1,1.0,1,0,54.3,1.5,29.8,23.9,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
809,5.59,5.45,5.54,6.02,5.6,6.04,5.94,5.66,5.71,79.8,1,2,2.0,2,0,77.8,3.4,63.1,63.6,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
810,8.51,8.59,8.48,8.36,8.57,8.73,8.57,7.8,8.38,89.6,2,3,1.8044691509931448,2,2,87.6,5.0,51.2,75.8,1,22.02,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
811,5.87,6.11,6.57,5.86,5.69,5.6,5.65,5.13,5.64,58.8,0,0,0.0,0,0,51.8,2.5,31.3,33.7,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
812,5.66,5.82,5.77,5.55,5.85,5.46,5.73,5.74,5.71,56.7,0,1,0.0,0,0,46.4,1.1,22.6,27.7,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
813,9.0,8.57,9.09,9.11,9.31,8.97,8.81,9.48,9.04,93.9,3,4,3.0,3,1,77.6,4.7,69.6,82.4,1,25.62,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
814,6.04,6.18,6.01,5.61,5.42,5.74,5.38,5.73,5.73,68.8,1,0,1.0,0,0,35.8,1.0,57.41127296699558,29.8,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
