StudentID,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,Salary Package,IsAnomaly,PlacementStatus,Target_Gender,Target_City,Target_CollegeTier,Target_Stream,Target_Specialisation,Target_Hostel,Target_HistoryOfBacklogs,Target_CGPA_Tier
1163,8.06,7.78,8.6,8.42,8.06,8.19,8.21,7.76,8.2,77.4,2,4,2.0,3,2,96.6,3.8,57.41127296699558,55.40852962724507,1,18.38,0,1,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
1164,6.85,6.99,7.46,7.22,7.25,7.04,6.97,7.29,7.12,81.2,2,2,1.8044691509931448,2,0,66.9,3.5,59.8,50.9,1,8.58,0,1,0.6553077968490462,0.6467799288818649,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.30229493795981116,0.7792716749065477
1165,9.0,9.04,9.19,8.83,9.29,9.4,8.95,8.98,9.03,80.1,1,2,3.0,2,1,82.3,3.1542109566639414,71.4,75.9,0,18.39,0,1,0.6583148043673049,0.6553480475382003,0.9081480429068693,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.9910676817936575
1166,6.93,6.87,6.85,6.13,6.55,6.84,5.93,6.4,6.45,56.5,0,0,1.0,0,0,47.6,1.4,27.3,24.5,0,0.0,0,0,0.6583148043673049,0.6609427609427609,0.3018718274111675,0.651540003644979,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.20313153648479054
1167,4.63,4.53,4.53,4.62,5.01,4.92,4.96,4.86,4.8,67.6,0,1,1.0,0,0,46.0,1.7,29.3,34.6,0,0.0,0,0,0.6553077968490462,0.6506528701650652,0.3018718274111675,0.6563886424134872,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
1168,6.19,5.69,6.45,5.37,5.88,5.91,5.65,5.75,5.87,78.6,1,2,3.0,2,1,58.6,3.5,59.4,51.0,1,0.0,0,0,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.30229493795981116,0.20313153648479054
1169,6.69,7.09,7.25,6.69,7.33,7.22,7.5,6.94,7.26,86.9,3,2,3.0,2,2,69.7,3.7,51.0,86.9,1,8.56,0,1,0.6583148043673049,0.661128903122498,0.6976624490671242,0.6563886424134872,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
1170,9.54,8.99,9.33,9.25,9.01,9.62,9.18,9.07,9.25,80.8,2,4,3.0,2,1,72.6,3.4,81.3,66.3,1,25.07,0,1,0.6583148043673049,0.6605866403746611,0.9081480429068693,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
1171,8.08,8.35,7.77,8.38,8.41,8.16,7.37,7.37,7.87,56.4,1,2,1.0,2,0,60.9,2.5,57.41127296699558,57.3,0,8.17,0,1,0.6553077968490462,0.6529160739687055,0.9081480429068693,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
1172,5.14,4.93,5.23,5.19,5.33,5.42,4.87,5.09,5.16,63.7,1,0,1.0,1,0,46.7,2.1,29.0,27.6,1,0.0,0,0,0.6553077968490462,0.6597051597051597,0.3018718274111675,0.6486231313926043,0.6622787899921542,0.6553895987043369,0.30229493795981116,0.20313153648479054
1173,5.17,5.87,6.01,5.52,6.3,5.21,5.93,5.3,5.53,77.8,0,2,1.0,1,0,87.6,3.7,67.0,53.2,0,0.0,0,0,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.30229493795981116,0.20313153648479054
1174,9.89,10.0,9.82,10.0,10.0,10.0,10.0,10.0,9.9,82.9,1,4,3.0,3,2,71.0,2.5,87.4,72.3,0,18.86,0,1,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
1175,7.36,7.33,7.58,7.48,7.9,7.73,7.32,8.08,7.64,83.5,1,1,2.0,2,1,74.3,3.1,57.41127296699558,52.0,1,8.8,0,1,0.6553077968490462,0.6591515870661525,0.6976624490671242,0.651540003644979,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
1176,6.32,6.67,5.95,5.82,6.95,6.42,6.25,6.46,6.29,74.6,0,2,1.0,2,1,62.5,4.1,45.6,59.5,0,0.0,0,0,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.651540003644979,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.20313153648479054
1177,6.36,7.25,6.44,6.53,6.47,6.63,6.76,6.09,6.66,87.1,1,2,1.0,2,1,56.2,3.0,56.8,58.3,0,0.0,0,0,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
1178,8.71,7.96,8.92,9.03,9.28,8.57,9.34,8.68,8.89,92.6,2,1,1.8044691509931448,3,1,91.5,4.4,83.6,72.9,1,22.68,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.651540003644979,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.9910676817936575
1179,6.75,6.61,6.9,6.83,7.13,7.17,6.99,6.98,6.94,75.4,1,2,3.0,2,1,71.9,3.1542109566639414,43.6,49.1,1,0.0,0,0,0.6583148043673049,0.6616339540345579,0.9081480429068693,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.30229493795981116,0.7792716749065477
1180,7.34,7.15,7.79,7.95,7.76,7.62,7.86,7.75,7.64,74.4,2,1,2.0,2,1,53.9,3.1542109566639414,56.8,51.7,1,9.15,0,1,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
1181,6.34,6.02,5.76,6.16,5.72,5.59,5.94,5.82,5.93,59.2,0,1,1.0,0,0,46.7,2.8,28.9,27.9,0,0.0,0,0,0.6553077968490462,0.6591515870661525,0.3018718274111675,0.6563886424134872,0.6516526517359088,0.6553895987043369,0.30229493795981116,0.20313153648479054
1182,7.85,7.42,7.75,7.92,8.27,7.93,7.72,7.63,7.73,90.1,2,4,3.0,4,1,80.6,4.1,73.5,83.5,1,8.52,0,1,0.6583148043673049,0.6597051597051597,0.6976624490671242,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.30229493795981116,0.7792716749065477
1183,8.79,8.99,8.76,8.5,8.74,8.83,9.18,8.75,8.79,74.6,1,3,2.0,1,1,66.3,3.5,53.3,45.4,1,18.81,0,1,0.6583148043673049,0.6506528701650652,0.3018718274111675,0.6563886424134872,0.6584004959702418,0.6553895987043369,0.30229493795981116,0.9910676817936575
1184,4.24,4.0,4.16,4.0,4.04,4.01,4.0,4.0,4.26,58.0,0,1,1.0,0,0,43.9,3.1542109566639414,31.7,33.4,1,0.0,0,0,0.6583148043673049,0.6529160739687055,0.3018718274111675,0.6563886424134872,0.6584004959702418,0.6592842673869007,0.30229493795981116,0.20313153648479054
1185,7.76,7.27,7.9,7.72,7.46,7.61,8.12,7.54,7.75,96.6,1,3,3.0,3,2,77.3,5.0,81.9,85.8,1,8.24,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
1186,6.98,6.97,6.89,6.62,7.16,7.11,7.19,6.57,7.03,71.4,0,0,1.0,0,0,48.8,2.2,57.41127296699558,27.0,1,0.0,0,0,0.6553077968490462,0.6591515870661525,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
1187,7.27,6.83,7.25,7.65,7.06,7.21,7.02,6.94,7.31,76.8,1,2,1.0,2,1,63.5,2.8,49.6,55.40852962724507,1,8.99,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
1188,8.94,8.59,9.18,9.62,9.45,9.42,9.18,9.79,9.43,92.4,2,3,2.0,2,1,79.7,5.0,60.1,70.8,1,25.38,0,1,0.6553077968490462,0.6616339540345579,0.9081480429068693,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936575
1189,8.91,9.18,8.99,9.0,9.19,9.64,9.34,9.89,9.3,89.1,2,3,3.0,2,1,79.7,4.3,86.2,70.5,1,25.38,0,1,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
1190,6.37,6.33,6.63,5.85,5.9,6.48,6.4,5.61,6.15,79.7,2,1,1.0,3,0,77.8,2.9,52.4,60.5,0,3.9,0,1,0.6553077968490462,0.6506528701650652,0.9081480429068693,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.20313153648479054
1191,9.07,8.9,9.12,8.95,8.67,9.36,8.78,9.1,9.12,86.4,1,2,1.8044691509931448,3,2,86.3,4.4,47.2,76.9,0,18.63,0,1,0.6583148043673049,0.6553480475382003,0.9081480429068693,0.651540003644979,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936575
1192,5.5,5.85,5.5,5.3,5.71,5.29,5.52,5.4,5.31,77.7,0,2,1.0,2,0,71.8,3.8,65.8,53.3,1,0.0,0,0,0.6583148043673049,0.6597051597051597,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.20313153648479054
1193,8.44,8.43,8.34,8.37,8.54,8.72,8.74,8.61,8.5,95.3,1,3,3.0,2,1,82.9,4.4,81.1,80.2,1,22.16,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
1194,7.82,8.5,8.18,8.85,8.58,8.13,8.49,7.85,8.27,66.7,1,1,2.0,2,1,63.8,2.6,40.5,44.4,1,18.29,0,0,0.6553077968490462,0.6597051597051597,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.30229493795981116,0.9910676817936575
1195,8.27,8.79,8.68,8.87,8.55,9.11,8.9,9.15,8.74,95.2,0,4,4.0,4,1,92.3,4.0,99.8,83.3,1,22.8,0,1,0.6553077968490462,0.6506528701650652,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936575
1196,5.79,5.73,5.58,5.68,5.08,5.64,5.3,5.67,5.47,63.0,0,1,1.0,0,1,51.6,2.2,23.6,30.6,1,0.0,0,0,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.30229493795981116,0.20313153648479054
1197,4.87,4.72,5.26,4.42,4.69,4.77,4.31,4.8,4.67,52.1,1,0,1.8044691509931448,1,0,47.6,1.4,33.2,30.9,0,0.0,0,0,0.6553077968490462,0.6605866403746611,0.3018718274111675,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.30229493795981116,0.20313153648479054
1198,6.41,6.87,6.37,6.97,6.56,6.83,6.97,6.2,6.55,50.2,1,0,1.0,0,0,45.6,1.8,31.1,26.6,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6487879142756763,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
1199,7.72,7.08,7.35,7.08,7.48,7.25,7.51,7.3,7.38,67.3,1,2,3.0,2,1,70.5,2.8,60.3,48.8,0,8.4,0,1,0.6583148043673049,0.6609427609427609,0.3018718274111675,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
1200,8.17,8.37,7.72,8.26,8.06,8.11,8.96,8.65,8.35,95.7,2,3,4.0,2,1,87.0,5.0,72.4,65.2,1,22.28,0,1,0.6553077968490462,0.6609427609427609,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.30229493795981116,0.9910676817936575
1201,7.1,6.73,6.68,6.55,6.88,7.12,6.95,6.77,6.98,71.6,1,3,1.0,2,1,70.8,3.0,58.9,43.1,0,10.9,0,1,0.6553077968490462,0.661128903122498,0.3018718274111675,0.651540003644979,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
1202,7.45,7.96,7.88,8.01,8.15,8.21,8.22,8.62,8.13,88.3,2,4,1.8044691509931448,4,1,68.85926127341149,2.8,85.5,74.2,1,18.36,0,1,0.6553077968490462,0.661128903122498,0.9081480429068693,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
1203,9.19,9.24,9.5,9.58,9.72,9.25,9.73,10.0,9.53,100.0,2,3,1.8044691509931448,3,1,74.0,4.8,88.9,59.2,1,26.0,0,1,0.6553077968490462,0.6467799288818649,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936575
1204,8.96,7.91,9.13,8.98,9.14,9.53,9.51,9.06,9.06,89.8,2,2,4.0,3,2,95.4,4.8,57.41127296699558,59.5,0,18.71,0,1,0.6553077968490462,0.6506528701650652,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936575
1205,6.98,6.69,7.37,6.86,6.89,7.43,7.08,6.86,6.99,54.5,1,2,1.0,1,1,49.1,2.7,60.1,48.8,1,8.97,0,1,0.6553077968490462,0.6529160739687055,0.6976624490671242,0.6563886424134872,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
1206,8.13,8.1,8.27,8.2,8.33,8.26,7.95,7.57,8.23,82.8,2,2,2.0,1,1,63.4,2.6,56.2,51.4,1,18.59,0,1,0.6553077968490462,0.6553480475382003,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936575
1207,6.62,6.67,7.25,6.76,6.34,6.74,6.21,6.47,6.62,76.1,0,3,2.0,2,0,70.5,3.3,43.3,49.0,1,8.27,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
1208,6.68,6.31,5.91,6.49,6.67,6.35,6.65,6.89,6.51,88.8,1,3,2.0,2,1,53.7,3.1542109566639414,58.9,45.9,0,8.76,0,1,0.6553077968490462,0.6597051597051597,0.6976624490671242,0.6486231313926043,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
1209,9.9,10.0,9.99,10.0,10.0,10.0,10.0,10.0,10.0,77.1,2,2,3.0,2,1,70.3,5.0,66.5,76.2,1,25.53,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
1210,5.32,5.69,5.59,5.89,5.1,5.32,5.37,5.35,5.45,63.2,0,1,1.0,0,1,58.2,1.7,30.9,55.40852962724507,1,0.0,0,0,0.6553077968490462,0.6553480475382003,0.3018718274111675,0.651540003644979,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.20313153648479054
1211,5.45,6.12,5.54,5.35,5.39,5.72,5.84,5.79,5.73,55.4,1,2,1.0,2,1,55.5,2.9,57.41127296699558,60.2,0,3.78,0,1,0.6583148043673049,0.6591515870661525,0.9081480429068693,0.6563886424134872,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
1212,5.66,5.79,6.09,6.01,6.15,5.81,5.83,5.59,5.93,73.8,0,1,2.0,3,0,77.3,3.1542109566639414,52.6,58.2,1,0.0,0,0,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
1213,9.71,10.0,10.0,10.0,9.91,9.96,9.88,10.0,9.94,90.8,1,3,3.0,3,1,90.5,5.0,53.8,86.1,1,25.02,0,1,0.6553077968490462,0.6616339540345579,0.9081480429068693,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
1214,6.36,6.86,6.28,6.82,6.54,6.19,6.81,6.94,6.78,78.6,1,1,1.0,2,1,71.5,2.8,57.41127296699558,53.4,0,0.0,0,0,0.6583148043673049,0.661128903122498,0.6976624490671242,0.6563886424134872,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
1215,7.81,8.11,7.98,8.27,8.54,8.62,8.49,8.5,8.36,75.4,0,1,1.0,3,1,75.1,3.1,49.0,53.3,0,18.74,0,1,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6487879142756763,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936575
1216,9.2,8.59,8.77,9.31,8.68,9.27,9.3,9.15,9.17,81.2,2,3,3.0,3,1,67.2,3.5,73.7,94.3,1,25.71,0,1,0.6553077968490462,0.6591515870661525,0.9081480429068693,0.6486231313926043,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936575
1217,8.78,9.18,9.83,9.94,9.2,9.74,9.51,8.81,9.45,94.6,2,4,2.0,4,2,68.85926127341149,4.4,79.7,71.9,1,25.09,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6563886424134872,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
1218,6.41,6.41,6.53,6.45,6.07,6.48,5.84,6.51,6.33,91.0,1,2,1.0,2,1,56.3,3.3,61.2,49.3,0,0.0,0,0,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
1219,7.35,7.19,7.27,7.08,7.54,7.47,7.57,7.44,7.46,85.2,1,2,2.0,2,0,61.7,3.3,57.7,62.2,1,8.82,0,1,0.6553077968490462,0.6616339540345579,0.9081480429068693,0.651540003644979,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
1220,7.31,7.22,6.99,7.25,7.34,7.47,7.15,7.39,7.3,70.5,2,2,4.0,4,1,90.4,3.8,82.1,63.8,0,8.41,0,1,0.6553077968490462,0.6467799288818649,0.9081480429068693,0.651540003644979,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
1221,4.84,4.57,5.38,4.69,4.53,4.65,4.44,4.85,4.95,50.0,0,1,0.0,0,0,43.3,2.7,57.41127296699558,32.4,0,0.0,0,0,0.6583148043673049,0.6467799288818649,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.20313153648479054
1222,7.92,8.29,8.45,8.6,8.75,9.1,8.99,8.65,8.61,100.0,1,4,1.8044691509931448,3,2,75.4,1.9,91.7,55.40852962724507,0,18.49,0,1,0.6583148043673049,0.6616339540345579,0.9081480429068693,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
1223,8.05,8.32,8.66,8.45,8.06,7.98,8.23,8.67,8.29,75.0,1,2,3.0,1,1,74.5,2.4,46.8,46.8,1,18.68,0,1,0.6583148043673049,0.6597051597051597,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936575
1224,6.46,6.4,6.06,6.7,6.47,6.72,6.4,5.51,6.31,63.0,0,0,0.0,1,0,53.7,1.7,23.3,24.8,0,0.0,0,0,0.6553077968490462,0.6553480475382003,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.20313153648479054
1225,7.44,7.53,8.04,7.73,7.3,7.2,7.21,7.19,7.41,72.7,2,2,1.0,1,1,67.8,2.8,61.5,45.4,1,12.08,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
1226,8.9,9.13,8.88,9.33,8.92,9.12,9.32,9.42,9.12,80.7,1,1,2.0,2,0,75.6,2.4,44.2,48.0,1,18.71,0,1,0.6583148043673049,0.6605866403746611,0.9081480429068693,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.9910676817936575
1227,7.28,6.93,7.48,6.62,7.35,7.19,7.19,6.98,7.18,82.2,0,0,2.0,2,0,66.0,2.1,66.2,51.4,0,0.0,0,0,0.6583148043673049,0.6605866403746611,0.9081480429068693,0.6486231313926043,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
1228,8.63,8.98,9.06,8.64,9.21,9.0,9.68,9.22,9.06,92.6,1,3,3.0,3,2,80.0,3.6,78.6,69.1,0,18.91,0,1,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
1229,4.46,4.16,4.0,4.0,4.0,4.0,4.01,4.0,4.13,54.9,1,1,1.0,0,0,53.4,3.1542109566639414,31.9,26.1,0,0.0,0,0,0.6583148043673049,0.661128903122498,0.6976624490671242,0.651540003644979,0.6563831350080799,0.6592842673869007,0.30229493795981116,0.20313153648479054
1230,6.25,6.82,6.93,7.17,7.47,6.88,6.94,6.53,6.9,65.0,1,2,2.0,2,0,69.9,2.7,66.3,49.5,0,8.37,0,1,0.6583148043673049,0.6605866403746611,0.3018718274111675,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
1231,6.13,6.0,6.4,5.44,5.56,5.43,5.37,5.23,5.68,64.9,1,1,1.0,1,0,47.0,1.6,27.8,33.3,0,0.0,0,0,0.6583148043673049,0.6597051597051597,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.30229493795981116,0.20313153648479054
1232,6.42,6.5,6.68,6.59,6.8,6.79,6.93,6.31,6.79,86.3,1,2,2.0,3,2,59.6,3.4,76.1,81.8,1,8.19,0,1,0.6583148043673049,0.6529160739687055,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
1233,8.96,9.04,8.81,9.18,8.9,9.02,9.5,9.46,9.1,99.6,2,3,3.0,3,2,73.6,4.0,68.9,87.6,1,25.84,0,1,0.6583148043673049,0.661128903122498,0.9081480429068693,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
1234,7.38,7.44,6.99,7.25,7.09,7.52,7.75,7.27,7.25,89.1,2,5,2.0,4,2,53.0,3.4,78.4,88.3,1,8.92,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
1235,6.36,6.6,6.36,6.62,6.56,6.25,6.82,6.68,6.61,75.8,1,1,2.0,2,0,82.3,3.0,49.5,50.2,1,8.63,0,1,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.651540003644979,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
1236,9.18,9.68,9.09,9.03,9.24,8.49,8.9,9.3,9.12,83.7,0,0,2.0,2,0,71.4,2.8,54.0,50.5,0,18.75,0,1,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.651540003644979,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.9910676817936575
1237,6.51,6.61,7.3,6.45,6.38,6.6,6.72,6.86,4.38,54.63882013,1,1,0.0,1,0,37.9,2.2,1.7,37.2,0,0.0,1,0,0.6553077968490462,0.6597051597051597,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.30229493795981116,0.7792716749065477
1238,8.8,8.46,8.53,8.42,8.76,8.23,8.27,8.3,8.46,73.6,1,2,2.0,2,1,69.9,3.8,58.6,49.3,0,18.24,0,1,0.6553077968490462,0.6616339540345579,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936575
1239,4.59,4.64,4.68,4.18,4.7,4.01,4.83,4.91,4.73,67.2,0,1,1.0,1,0,35.9,2.4,57.41127296699558,29.5,0,0.0,0,0,0.6583148043673049,0.6529160739687055,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.20313153648479054
1240,7.17,7.28,7.56,7.32,7.89,7.85,7.54,7.78,7.5,85.0,2,3,3.0,3,1,83.9,3.5,61.7,76.2,1,8.33,0,1,0.6583148043673049,0.6605866403746611,0.9081480429068693,0.6563886424134872,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
1241,4.71,4.08,4.46,4.3,4.14,4.0,4.0,4.22,4.36,57.9,1,0,0.0,0,1,48.5,2.4,29.9,30.6,0,0.0,0,0,0.6583148043673049,0.6506528701650652,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.30229493795981116,0.20313153648479054
1242,4.83,5.56,5.74,5.54,5.29,5.45,5.24,5.04,5.26,81.8,1,2,1.0,1,0,75.5,2.8,50.4,42.8,1,0.0,0,0,0.6553077968490462,0.6553480475382003,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.20313153648479054
1243,9.91,9.52,9.9,9.39,9.18,9.45,9.4,9.47,9.66,87.0,1,2,2.0,2,0,58.2,2.2,50.9,50.7,1,18.32,0,1,0.6553077968490462,0.6597051597051597,0.9081480429068693,0.651540003644979,0.6584004959702418,0.6553895987043369,0.30229493795981116,0.9910676817936575
1244,5.94,6.41,5.66,5.88,5.71,6.3,5.5,5.89,5.93,63.3,1,0,0.0,0,0,38.1,2.1,23.2,21.6,0,0.0,0,0,0.6553077968490462,0.6506528701650652,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.20313153648479054
1245,7.88,7.58,8.21,7.6,8.12,7.24,7.6,7.47,7.74,72.5,0,3,2.0,2,0,68.85926127341149,3.0,41.3,61.4,1,8.16,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
1246,7.31,7.4,7.43,7.09,7.52,6.91,7.57,7.19,7.26,66.8,0,3,1.0,2,1,66.3,3.1542109566639414,69.1,55.40852962724507,0,8.94,0,1,0.6583148043673049,0.6467799288818649,0.9081480429068693,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
1247,7.17,7.64,7.83,8.02,7.24,8.54,8.23,8.28,7.95,68.7,0,4,2.0,5,3,79.5,3.6,89.3,79.3,0,8.91,0,1,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
1248,8.61,8.42,8.08,8.91,8.31,8.1,8.97,8.54,8.55,95.8,3,3,3.0,4,2,68.85926127341149,3.9,57.4,51.3,0,18.15,0,1,0.6583148043673049,0.6506528701650652,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
1249,4.58,4.53,5.01,4.31,4.7,4.14,4.0,4.7,9.73,60.8,3,5,0.0,0,0,98.8,1.8,99.5,30.6,0,0.0,1,0,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.20313153648479054
1250,7.53,7.69,7.55,7.5,7.61,7.67,8.25,7.96,7.78,83.7,1,2,2.0,2,1,60.2,2.4,59.9,40.5,0,8.57,0,1,0.6583148043673049,0.6597051597051597,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
